,time,grid,algorithm,program,dt,mean_elev__change,max_elev__change,local_elev__max_change,net_flux
4864,36500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4865,36600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4866,36700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4867,36800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4868,36900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4869,37000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4870,37100000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4871,37200000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4872,37300000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4873,37400000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4874,37500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4875,37600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4876,37700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4877,37800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4878,37900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4879,38000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4880,38100000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4881,38200000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4882,38300000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4883,38400000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4884,38500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4885,38600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4886,38700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4887,38800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4888,38900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4889,39000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4890,39100000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4891,39200000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4892,39300000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4893,39400000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4894,39500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4895,39600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4896,39700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4897,39800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4898,39900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4899,40000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4900,40100000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4901,40200000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4902,40300000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4903,40400000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4904,40500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4905,40600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4906,40700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4907,40800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4908,40900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4909,41000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4910,41100000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4911,41200000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4912,41300000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4913,41400000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4914,41500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4915,41600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4916,41700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4917,41800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4918,41900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4919,42000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4920,42100000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4921,42200000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4922,42300000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4923,42400000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4924,42500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4925,42600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4926,42700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4927,42800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4928,42900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4929,43000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4930,43100000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4931,43200000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4932,43300000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4933,43400000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4934,43500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4935,43600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4936,43700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4937,43800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4938,43900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4939,44000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4940,44100000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4941,44200000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4942,44300000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4943,44400000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4944,44500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4945,44600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4946,44700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4947,44800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4948,44900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4949,45000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4950,45100000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4951,45200000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4952,45300000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4953,45400000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4954,45500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4955,45600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4956,45700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4957,45800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4958,45900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4959,46000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4960,46100000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4961,46200000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4962,46300000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4963,46400000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4964,46500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4965,46600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4966,46700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4967,46800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4968,46900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4969,47000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4970,47100000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4971,47200000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4972,47300000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4973,47400000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4974,47500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4975,47600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4976,47700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4977,47800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4978,47900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4979,48000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4980,48100000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4981,48200000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4982,48300000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4983,48400000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4984,48500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4985,48600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4986,48700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4987,48800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4988,48900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4989,49000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4990,49100000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4991,49200000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4992,49300000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4993,49400000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4994,49500000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4995,49600000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4996,49700000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4997,49800000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4998,49900000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
4999,50000000,hex,fastscape,landlab,2500,0.0,0.0,0.0,0.0
5000,100000,hex,fastscape,landlab,25000,37.6984909436,40.0,43.4271698389,0.00150793963774
5001,200000,hex,fastscape,landlab,25000,35.1845884027,40.0,42.341160571,0.00140738353611
5002,300000,hex,fastscape,landlab,25000,31.8883670445,39.999999964,41.693825684,0.00127553468178
5003,400000,hex,fastscape,landlab,25000,28.0306764496,39.99999804,42.364603231,0.00112122705799
5004,500000,hex,fastscape,landlab,25000,23.8946571128,39.99995088,42.537087303,0.000955786284513
5005,600000,hex,fastscape,landlab,25000,19.7623150128,39.999324546,43.114626704,0.000790492600512
5006,700000,hex,fastscape,landlab,25000,15.8707892563,39.994218275,42.903096844,0.000634831570251
5007,800000,hex,fastscape,landlab,25000,12.3901499321,39.966283958,41.449352347,0.000495605997282
5008,900000,hex,fastscape,landlab,25000,9.41917793232,39.856624739,41.268166561,0.000376767117293
5009,1000000,hex,fastscape,landlab,25000,6.98642874605,39.531037084,41.435333004,0.000279457149842
5010,1100000,hex,fastscape,landlab,25000,5.06714346636,38.783110351,39.784022475,0.000202685738654
5011,1200000,hex,fastscape,landlab,25000,3.59958666512,37.461171007,38.203604974,0.000143983466605
5012,1300000,hex,fastscape,landlab,25000,2.5130282671,35.32587834,35.711070107,0.000100521130684
5013,1400000,hex,fastscape,landlab,25000,1.72447059442,32.27469847,32.378270562,6.8978823777e-05
5014,1500000,hex,fastscape,landlab,25000,1.16661746309,28.450417758,28.450417758,4.66646985237e-05
5015,1600000,hex,fastscape,landlab,25000,0.778670066441,24.169016792,24.169016792,3.11468026577e-05
5016,1700000,hex,fastscape,landlab,25000,0.514437367536,19.807804587,20.883172918,2.05774947014e-05
5017,1800000,hex,fastscape,landlab,25000,0.336262450607,15.701446073,33.018224758,1.34504980243e-05
5018,1900000,hex,fastscape,landlab,25000,0.215827899406,12.079965061,29.566602965,8.63311597622e-06
5019,2000000,hex,fastscape,landlab,25000,0.137642721711,9.054654266,22.948134733,5.50570886843e-06
5020,2100000,hex,fastscape,landlab,25000,0.0862594877572,6.637690996,21.076861715,3.45037951029e-06
5021,2200000,hex,fastscape,landlab,25000,0.0526924487613,4.775836139,20.585165253,2.10769795045e-06
5022,2300000,hex,fastscape,landlab,25000,0.0310240040932,3.383238701,20.748193471,1.24096016373e-06
5023,2400000,hex,fastscape,landlab,25000,0.0158864111583,2.365935645,22.375776253,6.35456446332e-07
5024,2500000,hex,fastscape,landlab,25000,0.00737119628411,1.636641435,19.20118352,2.94847851362e-07
5025,2600000,hex,fastscape,landlab,25000,0.00293455917171,1.121610309,22.958662847,1.17382366869e-07
5026,2700000,hex,fastscape,landlab,25000,0.000175093192752,0.762280711,21.659825199,7.00372771119e-09
5027,2800000,hex,fastscape,landlab,25000,0.00143760241798,0.51409631,17.442993767,-5.75040967188e-08
5028,2900000,hex,fastscape,landlab,25000,0.00318028166885,0.344164775,22.014264818,-1.27211266757e-07
5029,3000000,hex,fastscape,landlab,25000,0.00468157431186,0.228721077,21.791941242,-1.87262972472e-07
5030,3100000,hex,fastscape,landlab,25000,0.00576202440215,0.150862947,24.154218029,-2.30480976086e-07
5031,3200000,hex,fastscape,landlab,25000,0.00531179055423,0.0987181849999,17.668093007,-2.12471622169e-07
5032,3300000,hex,fastscape,landlab,25000,0.00500896276645,0.064038303,18.328760191,-2.0035851066e-07
5033,3400000,hex,fastscape,landlab,25000,0.0050162330607,0.0411474160001,25.795037742,-2.00649322427e-07
5034,3500000,hex,fastscape,landlab,25000,0.00478371724256,0.026168835,23.169621876,-1.91348689703e-07
5035,3600000,hex,fastscape,landlab,25000,0.00515413970203,0.01646698,18.515615493,-2.06165588081e-07
5036,3700000,hex,fastscape,landlab,25000,0.00434520706045,0.0102552,13.746611632,-1.73808282418e-07
5037,3800000,hex,fastscape,landlab,25000,0.00458875055011,0.00632681499997,24.884530281,-1.83550022007e-07
5038,3900000,hex,fastscape,landlab,25000,0.00479008170799,0.00387269800001,18.525500755,-1.91603268319e-07
5039,4000000,hex,fastscape,landlab,25000,0.00438898665232,0.00235663900003,15.90776426,-1.75559466093e-07
5040,4100000,hex,fastscape,landlab,25000,0.00402278888077,0.00142880600004,17.137670828,-1.60911555229e-07
5041,4200000,hex,fastscape,landlab,25000,0.00407337169412,0.000864947999958,20.894877592,-1.62934867764e-07
5042,4300000,hex,fastscape,landlab,25000,0.00432939748447,0.00052382299998,23.307340141,-1.73175899381e-07
5043,4400000,hex,fastscape,landlab,25000,0.00399034496138,0.000317871999982,15.98254617,-1.59613798454e-07
5044,4500000,hex,fastscape,landlab,25000,0.00389962042527,0.000193516000081,23.950151653,-1.55984817011e-07
5045,4600000,hex,fastscape,landlab,25000,0.00356532503309,0.000118285999974,20.773831072,-1.42613001321e-07
5046,4700000,hex,fastscape,landlab,25000,0.00319305906396,7.26279999981e-05,14.924266439,-1.27722362561e-07
5047,4800000,hex,fastscape,landlab,25000,0.00305270690899,4.4801999934e-05,15.731018618,-1.2210827636e-07
5048,4900000,hex,fastscape,landlab,25000,0.00339099838777,2.77660000165e-05,23.812555801,-1.3563993551e-07
5049,5000000,hex,fastscape,landlab,25000,0.00399214953592,1.72840000232e-05,18.041839881,-1.59685981439e-07
5050,5100000,hex,fastscape,landlab,25000,0.00482702390656,1.08039999986e-05,20.307741026,-1.93080956262e-07
5051,5200000,hex,fastscape,landlab,25000,0.00392807446553,6.77900004575e-06,17.157444879,-1.57122978621e-07
5052,5300000,hex,fastscape,landlab,25000,0.00339061420459,4.26899998729e-06,18.659414986,-1.35624568182e-07
5053,5400000,hex,fastscape,landlab,25000,0.00311604592355,2.69500003469e-06,16.488543764,-1.24641836946e-07
5054,5500000,hex,fastscape,landlab,25000,0.00323435645765,1.70699991031e-06,20.028556267,-1.29374258302e-07
5055,5600000,hex,fastscape,landlab,25000,0.00266752941189,1.08400001864e-06,13.06378036,-1.06701176477e-07
5056,5700000,hex,fastscape,landlab,25000,0.00236581326823,6.88999989507e-07,12.329132715,-9.4632530729e-08
5057,5800000,hex,fastscape,landlab,25000,0.00186754334101,4.39000018559e-07,13.632092717,-7.4701733638e-08
5058,5900000,hex,fastscape,landlab,25000,0.00144279856977,2.79999994746e-07,11.206845272,-5.77119427933e-08
5059,6000000,hex,fastscape,landlab,25000,0.00119964385635,1.7900003968e-07,12.785167648,-4.79857542552e-08
5060,6100000,hex,fastscape,landlab,25000,0.000994948216658,1.14999920697e-07,12.568996545,-3.97979286662e-08
5061,6200000,hex,fastscape,landlab,25000,0.000927375186166,7.30000238036e-08,16.778433357,-3.7095007444e-08
5062,6300000,hex,fastscape,landlab,25000,0.00113837144323,4.70000713904e-08,13.028004229,-4.55348577299e-08
5063,6400000,hex,fastscape,landlab,25000,0.00102052925826,2.99999101117e-08,19.294502412,-4.08211703311e-08
5064,6500000,hex,fastscape,landlab,25000,0.00112199741892,2.00000158657e-08,16.2163835,-4.48798967558e-08
5065,6600000,hex,fastscape,landlab,25000,0.00121164144053,1.1999986782e-08,22.556744893,-4.84656576236e-08
5066,6700000,hex,fastscape,landlab,25000,0.00106596680632,8.00002908363e-09,15.006426142,-4.26386722506e-08
5067,6800000,hex,fastscape,landlab,25000,0.00114740173603,5.00006080983e-09,16.511540722,-4.58960694431e-08
5068,6900000,hex,fastscape,landlab,25000,0.00112689111609,3.9999576984e-09,15.741204198,-4.50756446411e-08
5069,7000000,hex,fastscape,landlab,25000,0.00092384784466,1.9999788492e-09,12.872642439,-3.69539137861e-08
5070,7100000,hex,fastscape,landlab,25000,0.000684606810921,9.99989424599e-10,10.332254757,-2.73842724398e-08
5071,7200000,hex,fastscape,landlab,25000,0.000504985328803,9.99989424599e-10,8.635754626,-2.01994131516e-08
5072,7300000,hex,fastscape,landlab,25000,0.000375153584343,0.0,6.957409948,-1.50061433728e-08
5073,7400000,hex,fastscape,landlab,25000,0.000377591612391,9.99989424599e-10,9.513700013,-1.51036644963e-08
5074,7500000,hex,fastscape,landlab,25000,0.000546490017371,0.0,12.803890396,-2.18596006946e-08
5075,7600000,hex,fastscape,landlab,25000,0.000388813127415,0.0,10.57046197,-1.55525250954e-08
5076,7700000,hex,fastscape,landlab,25000,0.000223810514512,0.0,6.436140394,-8.95242058175e-09
5077,7800000,hex,fastscape,landlab,25000,0.000365867325115,0.0,12.958574222,-1.46346930051e-08
5078,7900000,hex,fastscape,landlab,25000,0.000319336355062,0.0,12.024216744,-1.27734542006e-08
5079,8000000,hex,fastscape,landlab,25000,0.000254441666925,0.0,13.793595167,-1.01776666789e-08
5080,8100000,hex,fastscape,landlab,25000,0.000601915255857,0.0,18.413000006,-2.40766102332e-08
5081,8200000,hex,fastscape,landlab,25000,0.000884293165313,0.0,14.621865759,-3.5371726614e-08
5082,8300000,hex,fastscape,landlab,25000,0.000739258848398,0.0,11.602875171,-2.95703539337e-08
5083,8400000,hex,fastscape,landlab,25000,0.000615265370243,0.0,9.648219905,-2.46106148104e-08
5084,8500000,hex,fastscape,landlab,25000,0.000651340661079,0.0,24.058179899,-2.60536264453e-08
5085,8600000,hex,fastscape,landlab,25000,0.000872926859188,0.0,16.486242219,-3.49170743678e-08
5086,8700000,hex,fastscape,landlab,25000,0.000915297649556,0.0,16.653419218,-3.661190598e-08
5087,8800000,hex,fastscape,landlab,25000,0.000837451523523,0.0,10.241953476,-3.34980609398e-08
5088,8900000,hex,fastscape,landlab,25000,0.000696323799161,0.0,8.388257095,-2.78529519666e-08
5089,9000000,hex,fastscape,landlab,25000,0.000553122372821,0.0,7.331839325,-2.21248949142e-08
5090,9100000,hex,fastscape,landlab,25000,0.000439494579894,0.0,7.766774333,-1.75797831955e-08
5091,9200000,hex,fastscape,landlab,25000,0.000500273879084,0.0,11.546082234,-2.00109551609e-08
5092,9300000,hex,fastscape,landlab,25000,0.000412036760508,0.0,9.0952351023,-1.64814704222e-08
5093,9400000,hex,fastscape,landlab,25000,0.000396108483471,0.0,9.453444462,-1.58443393381e-08
5094,9500000,hex,fastscape,landlab,25000,0.000419454435189,0.0,12.330605474,-1.67781774081e-08
5095,9600000,hex,fastscape,landlab,25000,0.000309189896768,0.0,7.265896459,-1.23675958715e-08
5096,9700000,hex,fastscape,landlab,25000,0.000204689280451,0.0,6.273019128,-8.187571218e-09
5097,9800000,hex,fastscape,landlab,25000,0.000105940988419,0.0,5.351486702,-4.2376395357e-09
5098,9900000,hex,fastscape,landlab,25000,0.000243354332667,0.0,13.331242017,-9.734173308e-09
5099,10000000,hex,fastscape,landlab,25000,0.000302978065974,0.0,11.738760724,-1.21191226381e-08
5100,10100000,hex,fastscape,landlab,25000,0.000400264519442,0.0,8.724780967,-1.60105807778e-08
5101,10200000,hex,fastscape,landlab,25000,0.000265736961012,0.0,6.638930564,-1.06294784423e-08
5102,10300000,hex,fastscape,landlab,25000,0.000160975812605,0.0,5.403291471,-6.43903250076e-09
5103,10400000,hex,fastscape,landlab,25000,0.000251954280429,0.0,16.882112948,-1.00781712202e-08
5104,10500000,hex,fastscape,landlab,25000,0.000463018836342,0.0,19.352207409,-1.85207534543e-08
5105,10600000,hex,fastscape,landlab,25000,0.000529803586289,0.0,15.150665403,-2.11921434483e-08
5106,10700000,hex,fastscape,landlab,25000,0.000922746398771,0.0,20.392285109,-3.69098559531e-08
5107,10800000,hex,fastscape,landlab,25000,0.00100283136845,0.0,22.097127193,-4.01132547354e-08
5108,10900000,hex,fastscape,landlab,25000,0.00085625350863,0.0,14.743730352,-3.42501403469e-08
5109,11000000,hex,fastscape,landlab,25000,0.000958668737042,0.0,21.351620411,-3.83467494829e-08
5110,11100000,hex,fastscape,landlab,25000,0.000779541867189,0.0,16.962594496,-3.11816746883e-08
5111,11200000,hex,fastscape,landlab,25000,0.000600813286326,0.0,13.106365997,-2.40325314503e-08
5112,11300000,hex,fastscape,landlab,25000,0.00046640526017,0.0,9.876219045,-1.86562104075e-08
5113,11400000,hex,fastscape,landlab,25000,0.000562531944752,0.0,17.048741716,-2.25012777905e-08
5114,11500000,hex,fastscape,landlab,25000,0.000379503011516,0.0,11.42899563,-1.51801204603e-08
5115,11600000,hex,fastscape,landlab,25000,0.000276272465555,0.0,7.263159293,-1.10508986245e-08
5116,11700000,hex,fastscape,landlab,25000,0.000215009522265,0.0,5.859481357,-8.60038088995e-09
5117,11800000,hex,fastscape,landlab,25000,0.000173896975355,0.0,4.913535001,-6.95587901372e-09
5118,11900000,hex,fastscape,landlab,25000,0.000142237136515,0.0,3.840555547,-5.689485461e-09
5119,12000000,hex,fastscape,landlab,25000,0.000115482008255,0.0,2.867092769,-4.6192803292e-09
5120,12100000,hex,fastscape,landlab,25000,8.07098887776e-05,0.0,3.297498455,-3.2283955498e-09
5121,12200000,hex,fastscape,landlab,25000,8.54623413602e-05,0.0,10.047384326,-3.4184936551e-09
5122,12300000,hex,fastscape,landlab,25000,0.000106145954192,0.0,6.469781196,-4.2458381688e-09
5123,12400000,hex,fastscape,landlab,25000,9.41676573234e-05,0.0,4.166065405,-3.7667062939e-09
5124,12500000,hex,fastscape,landlab,25000,7.37106615247e-05,0.0,2.682640936,-2.9484264586e-09
5125,12600000,hex,fastscape,landlab,25000,5.40847116781e-05,0.0,1.727424212,-2.1633884682e-09
5126,12700000,hex,fastscape,landlab,25000,3.81718934932e-05,0.0,1.112334623,-1.5268757406e-09
5127,12800000,hex,fastscape,landlab,25000,2.62640011783e-05,0.0,0.716261995,-1.0505600459e-09
5128,12900000,hex,fastscape,landlab,25000,1.77561173018e-05,0.0,0.461220242,-7.10244691901e-10
5129,13000000,hex,fastscape,landlab,25000,1.18547449688e-05,0.0,0.296992042,-4.74189799899e-10
5130,13100000,hex,fastscape,landlab,25000,7.84286254429e-06,0.0,0.191241113,-3.13714501104e-10
5131,13200000,hex,fastscape,landlab,25000,5.15391866429e-06,0.0,0.123145264,-2.06156745497e-10
5132,13300000,hex,fastscape,landlab,25000,3.37002381912e-06,0.0,0.079772549,-1.348009538e-10
5133,13400000,hex,fastscape,landlab,25000,2.19538696911e-06,0.0,0.051787251,-8.7815478701e-11
5134,13500000,hex,fastscape,landlab,25000,1.42619398957e-06,0.0,0.03354854,-5.70477569985e-11
5135,13600000,hex,fastscape,landlab,25000,9.24563039462e-07,0.0,0.021699423,-3.69825209004e-11
5136,13700000,hex,fastscape,landlab,25000,5.98426254328e-07,0.0,0.014019204,-2.39370519007e-11
5137,13800000,hex,fastscape,landlab,25000,3.86872216041e-07,0.0,0.00904959100001,-1.54748893009e-11
5138,13900000,hex,fastscape,landlab,25000,2.4988014502e-07,0.0,0.00583795,-9.99520529858e-12
5139,14000000,hex,fastscape,landlab,25000,1.61286948241e-07,0.0,0.00376433700001,-6.45147920102e-12
5140,14100000,hex,fastscape,landlab,25000,1.04049490801e-07,0.0,0.002426415,-4.16197769863e-12
5141,14200000,hex,fastscape,landlab,25000,6.70968347549e-08,0.0,0.00156361399999,-2.68387330027e-12
5142,14300000,hex,fastscape,landlab,25000,4.32547722085e-08,0.0,0.00100741899999,-1.73019320069e-12
5143,14400000,hex,fastscape,landlab,25000,2.78785705632e-08,0.0,0.000648975000018,-1.11514019962e-12
5144,14500000,hex,fastscape,landlab,25000,1.79633161679e-08,0.0,0.000418023999998,-7.18535100589e-13
5145,14600000,hex,fastscape,landlab,25000,1.1574798009e-08,0.0,0.000269239000005,-4.62991999967e-13
5146,14700000,hex,fastscape,landlab,25000,7.45626493881e-09,0.0,0.000173399999994,-2.98249997329e-13
5147,14800000,hex,fastscape,landlab,25000,4.80326889374e-09,0.0,0.000111670999985,-1.92130000556e-13
5148,14900000,hex,fastscape,landlab,25000,3.09358938466e-09,0.0,7.19150000066e-05,-1.23742001435e-13
5149,15000000,hex,fastscape,landlab,25000,1.99293026526e-09,0.0,4.63119999949e-05,-7.97190014481e-14
5150,15100000,hex,fastscape,landlab,25000,1.28272859001e-09,0.0,2.98220000161e-05,-5.13089982661e-14
5151,15200000,hex,fastscape,landlab,25000,8.27128587844e-10,0.0,1.9205000001e-05,-3.30860010962e-14
5152,15300000,hex,fastscape,landlab,25000,5.32338617631e-10,0.0,1.23660000213e-05,-2.12929992216e-14
5153,15400000,hex,fastscape,landlab,25000,3.42595285474e-10,0.0,7.96399999103e-06,-1.37050000291e-14
5154,15500000,hex,fastscape,landlab,25000,2.20268248086e-10,0.0,5.12799999797e-06,-8.8090000645e-15
5155,15600000,hex,fastscape,landlab,25000,1.42506451084e-10,0.0,3.30200001031e-06,-5.69799978223e-15
5156,15700000,hex,fastscape,landlab,25000,9.12905306905e-11,0.0,2.12700001612e-06,-3.65399992575e-15
5157,15800000,hex,fastscape,landlab,25000,5.86055648455e-11,0.0,1.36899998893e-06,-2.34499914598e-15
5158,15900000,hex,fastscape,landlab,25000,3.82556208933e-11,0.0,8.82000023239e-07,-1.5300005316e-15
5159,16000000,hex,fastscape,landlab,25000,2.51247911365e-11,0.0,5.67999990153e-07,-1.00400080782e-15
5160,16100000,hex,fastscape,landlab,25000,1.56319401867e-11,0.0,3.65999994756e-07,-6.22998840072e-16
5161,16200000,hex,fastscape,landlab,25000,9.7202246252e-12,0.0,2.35000015891e-07,-3.92000174543e-16
5162,16300000,hex,fastscape,landlab,25000,6.48014975013e-12,0.0,1.52000012577e-07,-2.57999886344e-16
5163,16400000,hex,fastscape,landlab,25000,4.32009983342e-12,0.0,9.79999867923e-08,-1.7299973365e-16
5164,16500000,hex,fastscape,landlab,25000,2.50111042988e-12,0.0,6.29999874491e-08,-1.01000296127e-16
